iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3
0,4.047777971033127,3.0206528251651488,2.0943951023903686,0.47255,3.7499999999986655,2.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3.1087881751082267,2.415653286451241,1.6159468535435284,1.7079410269491557,3.9047712501897855,2.681130348856391,1.2006575184834796,0.008829942920571434,-0.21081347649684481,0.11261306183635085,0.10720295580531457,0.10216856384579874,-0.21219315507910275,0.10113413603196506
2,1.3951491778881597,0.7283533193180215,1.1640495596385125,2.945688196735724,2.5561378476454264,1.8731375141471067,1.5429317412883163,-1.0,-1.5339486108181344,0.9331213984892468,0.5202533247447427,-0.8133502358693054,0.7908209742651324,0.07115232119903257
3,0.967784819698014,0.5924066169066563,0.7548631735232016,2.913632539769414,2.456661928811998,1.6851085324575101,1.4887570138798962,-1.0,-1.6032314823592486,1.0699395995049301,0.5784182658346942,-0.8659741989336522,0.5810799195037807,0.28058362501737644
4,0.7176775454563936,0.5198263444209282,0.489986781615469,2.849145854952634,2.405078252124353,1.6076149525776484,1.4337176110811198,-1.0,-1.637786558227179,1.1360037938355991,0.598645259679734,-0.9122286119191324,0.412666626100664,0.4357125535354911
5,0.5852968045546315,0.48916610255821213,0.3188469745861926,2.7907596761671667,2.3909985791270136,1.5856111156798431,1.384200785682151,-1.0,-1.645655847776385,1.163253856456339,0.6019971222392376,-0.9468325827592323,0.28806532760494713,0.553288607187107
6,0.5277866820162789,0.4844370305386117,0.2079900622809915,2.7464011016107905,2.3979356876785727,1.5869239038255594,1.3440157520101974,-1.0,-1.6382129071307545,1.1716346485596483,0.5992201417459351,-0.9702649609250178,0.198545416015089,0.6408406241254262
7,0.5110633635325424,0.49241114327774516,0.13587810857928223,2.7148453631666114,2.412997395313666,1.5964729350533566,1.3138991720369622,-1.0,-1.6249645992592485,1.1714306037313378,0.5950255997879185,-0.9846343689686505,0.13531191991251415,0.7041634819596104
8,0.5121313602665468,0.5042619272475374,0.08882616612742449,2.693001795245476,2.428809355732551,1.607822734580594,1.2925079189861801,-1.0,-1.6115070771731692,1.1677010410617388,0.5911244715241626,-0.9926172662346316,0.09135731176183454,0.7488709521055932
9,0.5188598281624003,0.5155522221927127,0.05809017395842002,2.6780381451888524,2.442230958029808,1.618414844385347,1.2777947448141633,-1.0,-1.6002147033684224,1.1629196173012608,0.587956499108879,-0.9966058494210567,0.06127257882018704,0.7799583714053968
