iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3,dq0_dda_joint_linear_track,dq1_dda_joint_carriage,dq2_dda_joint_base,dq3_dda_joint_shoulder,dq4_dda_joint_elbow,dq5_dda_joint_wrist1,dq6_dda_joint_wrist2,dq7_dda_joint_wrist3
0,2.1006743991687347,0.13422307959405305,2.0943950994932656,2.2879305607200147,1.9412250213917086,1.777617520347279,1.461300846513708,-0.7411813076574647,0.4236580794709802,-0.9860815744425468,-0.42870616787893145,0.328462803031937,-1.7778209150507729,1.1984636668874704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000,3.0751533661961254e-08,2.089363734550906e-08,0.0,2.2879305656411293,1.941225021601196,1.6433944295508354,1.4060709434501832,-0.9217439691074669,0.5422882047850279,-1.629327927681565,0.2878221319564867,2.4530498773244926,-1.831798214330373,2.051746143279039,-0.05522990306352482,-0.18056266145000222,0.11863012531404771,-0.6432463532390182,0.7165282998354181,2.1245870742925557,-0.053977299279600155,0.8532824763915685
