iteration,err_norm,position_error,orientation_error,tcp_x,tcp_y,tcp_z,q0_dda_joint_linear_track,q1_dda_joint_carriage,q2_dda_joint_base,q3_dda_joint_shoulder,q4_dda_joint_elbow,q5_dda_joint_wrist1,q6_dda_joint_wrist2,q7_dda_joint_wrist3,dq0_dda_joint_linear_track,dq1_dda_joint_carriage,dq2_dda_joint_base,dq3_dda_joint_shoulder,dq4_dda_joint_elbow,dq5_dda_joint_wrist1,dq6_dda_joint_wrist2,dq7_dda_joint_wrist3
0,2.703505513371932,2.029017463335297,1.6378338249985964,6.035512211248817,3.7499999999986655,2.697,5.562962211248817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100000,1.3650360311447386e-07,9.791653228958893e-08,8.940696716308596e-08,6.035512200893617,1.941230454130649,1.7776173798769432,5.44485018877718,-0.621594036094474,0.20196070264665816,-1.0182969018430212,-0.37244214145566057,0.3346957717835854,-1.6712604944630416,1.3952999673289914,-0.11811202247163699,-0.621594036094474,0.20196070264665816,-1.0182969018430212,-0.37244214145566057,0.3346957717835854,-1.6712604944630416,1.3952999673289914
